,Unnamed: 0,customerid,bank_name_clients,employment_status_clients,level_of_education_clients,No_of_prevloans,Total_amount_borrowed,Total_amount_due,Average_termdays,last_approveddate,last_creationdate,last_closeddate,last_firstduedate,last_firstrepaiddate,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,good_bad_flag,age,bank_account_type_Current,bank_account_type_Other,bank_account_type_Savings,loan_close_time,loan_approval_time,loan_firstPayment_time
2516,2516,8a858f0455d9feaf0155de5fb2393a0c,Diamond Bank,4,0,9.0,165000.0,202450.0,40.0,2017-05-08 16:23:49,2017-05-08 15:23:42,2017-07-07 07:53:40,2017-06-07 00:00:00.000000,2017-06-07 00:53:03,301967476.0,10.0,2017-07-07 07:55:53.000000,2017-07-07 06:55:36.000000,40000.0,48000.0,60.0,Good,29.0,False,False,True,59.0,1.0019444444444445,29.0
2517,2517,8a858e935afae66a015afae9e2e601f4,GT Bank,1,4,4.0,45000.0,54350.0,22.5,2017-05-02 07:34:40,2017-05-02 06:34:33,2017-06-15 10:56:13,2017-06-01 00:00:00.000000,2017-06-15 10:46:05,301959869.0,5.0,2017-07-02 12:22:36.000000,2017-07-02 11:21:30.000000,10000.0,13000.0,30.0,Good,45.0,False,False,True,44.0,1.0019444444444445,44.0
2518,2518,8a858e775c362114015c36e932dd35ae,Fidelity Bank,1,4,2.0,20000.0,24500.0,22.5,2017-06-09 19:16:36,2017-06-09 18:16:30,2017-07-10 07:23:11,2017-07-10 00:00:00.000000,2017-07-10 07:13:02,301971398.0,3.0,2017-07-10 12:53:47.000000,2017-07-10 11:53:42.000000,10000.0,13000.0,30.0,Good,31.0,False,False,True,30.0,1.0016666666666667,30.0
2519,2519,8a858fb25d84a543015d883e60493b62,GT Bank,6,4,1.0,10000.0,11500.0,15.0,2017-07-28 10:47:43,2017-07-28 09:46:34,2017-07-28 12:22:56,2017-08-14 00:00:00.000000,2017-07-28 12:12:47,302000700.0,2.0,2017-07-28 14:30:59.000000,2017-07-28 13:30:53.000000,10000.0,13000.0,30.0,Good,46.0,False,False,True,0.0,1.0191666666666668,0.0
2520,2520,8a858f1e5cc4bc81015cc54972fb52d1,Fidelity Bank,1,4,1.0,10000.0,13000.0,30.0,2017-07-05 20:58:52,2017-07-05 19:58:44,2017-07-28 11:07:32,2017-08-04 00:00:00.000000,2017-07-28 10:57:22,302000813.0,2.0,2017-07-28 15:25:42.000000,2017-07-28 14:25:36.000000,10000.0,13000.0,30.0,Good,38.0,False,False,True,22.0,1.0022222222222221,22.0
2521,2521,8a858e3d570f30bb01571e88fc45384b,Access Bank,3,4,6.0,110000.0,131200.0,30.0,2017-02-10 13:32:09,2017-02-10 12:32:03,2017-04-12 02:04:14,2017-03-13 00:00:00.000000,2017-03-21 20:16:44,301965120.0,7.0,2017-07-05 16:07:31.000000,2017-07-05 15:07:25.000000,15000.0,18375.0,30.0,Good,39.0,False,False,True,60.0,1.0016666666666667,39.0
2522,2522,8a858fa5552add5d015549642f1b4d49,GT Bank,3,1,14.0,290000.0,337200.0,26.785714285714285,2017-06-20 23:38:15,2017-06-20 22:38:08,2017-07-23 21:13:43,2017-07-20 00:00:00.000000,2017-07-15 04:29:26,301992459.0,15.0,2017-07-23 21:16:37.000000,2017-07-23 20:16:29.000000,40000.0,48000.0,60.0,Good,37.0,False,True,False,32.0,1.0019444444444445,24.0
2523,2523,8a858e7c588604a40158a4fb616a3a9a,First Bank,1,4,1.0,10000.0,13000.0,30.0,2017-06-08 09:16:34,2017-06-08 08:15:27,2017-07-02 10:51:53,2017-07-10 00:00:00.000000,2017-07-02 10:41:43,301960688.0,2.0,2017-07-03 09:23:40.000000,2017-07-03 08:23:34.000000,10000.0,13000.0,30.0,Good,38.0,False,False,True,24.0,1.0186111111111111,24.0
2524,2524,8a858f045c108b7c015c109f13660832,First Bank,1,4,,,,,,,,,,,,,,,,,,43.0,False,False,True,,,
2525,2525,8a858f335c8d9723015c9cef3ef85af2,FCMB,1,4,1.0,10000.0,13000.0,30.0,2017-06-12 16:53:43,2017-06-12 15:52:35,2017-07-03 18:55:59,2017-07-13 00:00:00.000000,2017-07-03 18:45:51,301970440.0,2.0,2017-07-09 17:24:09.000000,2017-07-09 16:24:04.000000,10000.0,13000.0,30.0,Bad,36.0,False,False,True,21.0,1.018888888888889,21.0
2526,2526,8a858f345c172fb3015c17dbd31a2d7c,Zenith Bank,6,4,3.0,30000.0,34500.0,15.0,2017-06-24 17:50:05,2017-06-24 16:49:59,2017-07-10 05:52:23,2017-07-10 00:00:00.000000,2017-07-10 05:08:52,301987723.0,4.0,2017-07-20 14:54:29.000000,2017-07-20 13:54:21.000000,20000.0,22250.0,15.0,Good,45.0,False,False,True,15.0,1.0016666666666667,15.0
2527,2527,8a858f7c5be8dc45015be94efc9a520c,First Bank,6,4,2.0,20000.0,26000.0,30.0,2017-06-20 05:14:13,2017-06-20 04:14:06,2017-07-18 12:25:30,2017-07-20 00:00:00.000000,2017-07-18 12:15:20,301984559.0,3.0,2017-07-18 20:06:16.000000,2017-07-18 19:06:10.000000,10000.0,13000.0,30.0,Good,48.0,False,False,True,28.0,1.0019444444444445,28.0
2528,2528,8a8589ec542eaa890154302eec276194,GT Bank,1,4,9.0,270000.0,316100.0,43.333333333333336,2017-06-05 22:06:20,2017-06-05 21:06:12,2017-07-05 12:58:40,2017-07-05 00:00:00.000000,2017-07-05 12:48:32,301964816.0,10.0,2017-07-05 13:01:06.000000,2017-07-05 12:00:52.000000,50000.0,52500.0,30.0,Good,39.0,False,True,False,29.0,1.0022222222222221,29.0
2529,2529,8a858e705668e16701568e128474421a,First Bank,1,4,1.0,10000.0,11500.0,15.0,2017-07-03 17:07:02,2017-07-03 16:05:54,2017-07-12 20:01:49,2017-07-18 00:00:00.000000,2017-07-12 19:51:40,301975150.0,2.0,2017-07-12 20:24:36.000000,2017-07-12 19:24:29.000000,10000.0,11500.0,15.0,Good,38.0,False,True,False,9.0,1.018888888888889,9.0
2530,2530,8a858e6059e0a7080159ecaeb62460bb,GT Bank,6,4,9.0,180000.0,207400.0,23.33333333333333,2017-06-21 19:43:58,2017-06-21 18:43:52,2017-07-20 12:45:54,2017-07-21 00:00:00.000000,2017-07-20 12:35:45,301987634.0,10.0,2017-07-20 14:06:14.000000,2017-07-20 13:06:08.000000,30000.0,34500.0,30.0,Good,42.0,False,False,True,28.0,1.0016666666666667,28.0
2531,2531,8a858ecc57b9184b0157bd7491b650ec,GT Bank,1,3,,,,,,,,,,,,,,,,,,46.0,False,False,True,,,
2532,2532,8a858f085bcf44be015bd30eaa241e6e,UBA,6,4,3.0,30000.0,37500.0,25.0,2017-06-12 08:01:55,2017-06-12 07:01:49,2017-07-06 21:37:37,2017-07-12 00:00:00.000000,2017-07-06 21:27:27,301967321.0,4.0,2017-07-07 02:38:13.000000,2017-07-07 01:38:08.000000,20000.0,24500.0,30.0,Good,39.0,False,False,True,24.0,1.0016666666666667,24.0
2533,2533,8a858f7a5d41fd47015d466672e123e0,Zenith Bank,1,4,,,,,,,,,,,,,,,,,,56.0,False,False,True,,,
2534,2534,8a858f265b1416a5015b145705f24eb2,UBA,1,4,2.0,20000.0,26000.0,30.0,2017-06-05 16:23:54,2017-06-05 15:23:47,2017-07-04 17:09:15,2017-07-06 00:00:00.000000,2017-07-04 16:59:06,301976988.0,3.0,2017-07-14 07:37:42.000000,2017-07-14 06:37:36.000000,10000.0,13000.0,30.0,Good,43.0,False,False,True,29.0,1.0019444444444445,29.0
2535,2535,8a8589a453bc422d0153c79866fb760d,FCMB,1,4,14.0,310000.0,371550.0,37.5,2017-06-01 18:06:07,2017-06-01 17:06:01,2017-07-22 06:09:56,2017-07-03 00:00:00.000000,2017-06-27 14:32:02,301990603.0,15.0,2017-07-22 11:30:17.000000,2017-07-22 10:30:02.000000,50000.0,57500.0,90.0,Good,45.0,False,True,False,50.0,1.0016666666666667,25.0
2536,2536,8a85882653bc51f50153cc4e2899446b,Zenith Bank,3,2,6.0,70000.0,86500.0,25.0,2017-06-02 12:31:20,2017-06-02 11:31:10,2017-07-03 11:30:38,2017-07-03 00:00:00.000000,2017-07-03 11:20:29,301960882.0,7.0,2017-07-03 11:36:27.000000,2017-07-03 10:36:18.000000,20000.0,24500.0,30.0,Good,39.0,False,True,False,30.0,1.0027777777777778,30.0
2537,2537,8a858e0458c1f4620158d00068ba7049,UBA,6,4,7.0,120000.0,145600.0,30.0,2017-06-07 18:03:33,2017-06-07 17:03:26,2017-07-06 08:52:50,2017-07-07 00:00:00.000000,2017-07-06 08:42:41,301966308.0,8.0,2017-07-06 12:00:58.000000,2017-07-06 11:00:53.000000,30000.0,34500.0,30.0,Good,50.0,False,False,True,28.0,1.0019444444444445,28.0
2538,2538,8a858e965b5e1b91015b608e62345989,Standard Chartered,1,4,3.0,30000.0,37500.0,25.0,2017-05-31 07:59:24,2017-05-31 06:59:18,2017-06-23 21:37:31,2017-06-30 00:00:00.000000,2017-06-23 21:27:22,301961830.0,4.0,2017-07-03 18:29:01.000000,2017-07-03 17:28:56.000000,15000.0,18375.0,30.0,Good,45.0,False,False,True,23.0,1.0016666666666667,23.0
2539,2539,8a858e3654e2a82401550631bfcd571d,Access Bank,1,4,2.0,20000.0,26000.0,30.0,2017-06-23 16:31:46,2017-06-23 15:31:37,2017-07-20 09:31:33,2017-07-24 00:00:00.000000,2017-07-20 09:21:23,301987129.0,3.0,2017-07-20 09:42:45.000000,2017-07-20 08:42:36.000000,10000.0,13000.0,30.0,Good,48.0,False,True,False,26.0,1.0025,26.0
2540,2540,8a8589ec54517bf901547cc944a27d52,Diamond Bank,1,4,,,,,,,,,,,,,,,,,,40.0,False,False,True,,,
2541,2541,8a858fab5b9105dc015b975e594e394a,FCMB,1,4,,,,,,,,,,,,,,,,,,40.0,True,False,False,,,
2542,2542,8a858ed95cc5bd6b015cc5e4371b13ee,GT Bank,6,4,,,,,,,,,,,,,,,,,,42.0,False,False,True,,,
2543,2543,8a858f2f5a04ac4f015a0e30386456a2,GT Bank,1,4,,,,,,,,,,,,,,,,,,40.0,False,False,True,,,
2544,2544,8a858f5e5566567d0155725ac7ea3c08,First Bank,1,4,,,,,,,,,,,,,,,,,,43.0,True,False,False,,,
2545,2545,8a858f545908094b01591185749d6f25,Keystone Bank,1,4,5.0,70000.0,83500.0,21.0,2017-06-16 16:56:54,2017-06-16 15:56:48,2017-07-11 16:42:05,2017-07-17 00:00:00.000000,2017-07-11 16:31:56,301973433.0,6.0,2017-07-11 17:15:23.000000,2017-07-11 16:14:18.000000,20000.0,24500.0,30.0,Good,34.0,False,False,True,25.0,1.0016666666666667,24.0
2546,2546,8a858f665c2142a0015c31b5bb7910ca,Diamond Bank,1,4,2.0,20000.0,26000.0,30.0,2017-06-22 12:41:41,2017-06-22 11:41:32,2017-07-25 07:43:37,2017-07-24 00:00:00.000000,2017-07-25 07:33:29,301994856.0,3.0,2017-07-25 09:16:25.000000,2017-07-25 08:16:19.000000,10000.0,13000.0,30.0,Good,52.0,False,False,True,32.0,1.0025,32.0
2547,2547,8a858fa459e0a1340159e72274ca3969,First Bank,1,4,7.0,130000.0,152600.0,25.714285714285715,2017-06-23 09:30:01,2017-06-23 08:29:55,2017-07-25 10:09:37,2017-07-24 00:00:00.000000,2017-07-25 09:59:28,301995255.0,8.0,2017-07-25 13:03:37.000000,2017-07-25 12:03:29.000000,30000.0,34500.0,30.0,Good,38.0,False,False,True,32.0,1.0016666666666667,32.0
2548,2548,8a85882c546ba83501547619cd377b69,FCMB,3,0,11.0,265000.0,319650.0,40.90909090909091,2017-06-05 09:48:07,2017-06-05 08:47:53,2017-07-05 00:01:02,2017-07-05 00:00:00.000000,2017-06-28 20:52:38,301964093.0,12.0,2017-07-05 00:03:29.000000,2017-07-04 23:03:24.000000,40000.0,48000.0,60.0,Good,40.0,False,False,True,29.0,1.0038888888888888,23.0
2549,2549,8a858f1959d4ea4d0159d56ed9c448f1,UBA,6,4,,,,,,,,,,,,,,,,,,46.0,False,False,True,,,
2550,2550,8a858fd55c45ba15015c53a888e50be7,GT Bank,1,4,1.0,10000.0,13000.0,30.0,2017-05-30 23:00:29,2017-05-30 22:00:16,2017-07-10 18:05:06,2017-06-30 00:00:00.000000,2017-07-10 17:54:58,301972182.0,2.0,2017-07-10 21:32:28.000000,2017-07-10 20:32:22.000000,10000.0,13000.0,30.0,Bad,38.0,False,False,True,40.0,1.003611111111111,40.0
2551,2551,8a858e785c8d9167015c95a0bee46469,Heritage Bank,1,4,1.0,10000.0,13000.0,30.0,2017-06-11 06:58:33,2017-06-11 05:57:25,2017-07-08 09:23:38,2017-07-13 00:00:00.000000,2017-07-08 09:13:29,301977473.0,2.0,2017-07-14 12:09:46.000000,2017-07-14 11:09:39.000000,10000.0,13000.0,30.0,Good,34.0,False,False,True,27.0,1.018888888888889,27.0
2552,2552,8a858eb75c21a2b9015c2ba0610e5061,GT Bank,1,4,2.0,20000.0,23000.0,15.0,2017-06-15 08:06:55,2017-06-15 07:06:46,2017-07-11 21:12:25,2017-06-30 00:00:00.000000,2017-07-11 21:02:16,301980358.0,3.0,2017-07-16 14:09:26.000000,2017-07-16 13:09:19.000000,10000.0,11500.0,15.0,Good,38.0,False,False,True,26.0,1.0025,26.0
2553,2553,8a858e3d5c3b5122015c3f19525a05d4,GT Bank,1,4,,,,,,,,,,,,,,,,,,45.0,False,False,True,,,
2554,2554,8a858e4b5cb1e4d7015cb2c1a0f4204c,First Bank,1,4,,,,,,,,,,,,,,,,,,56.0,False,False,True,,,
2555,2555,8a858fa057e2a0a50157ec721ce6096c,First Bank,3,1,6.0,60000.0,78000.0,30.0,2017-04-03 15:28:43,2017-04-03 14:28:37,2017-05-19 19:52:03,2017-05-03 00:00:00.000000,2017-05-19 19:36:54,301971835.0,7.0,2017-07-10 17:12:56.000000,2017-07-10 16:11:51.000000,10000.0,13000.0,30.0,Bad,47.0,False,True,False,46.0,1.0016666666666667,46.0
2556,2556,8a858e945bfdb9e7015c0ccf952b0d3e,Access Bank,1,4,2.0,20000.0,26000.0,30.0,2017-06-14 20:55:50,2017-06-14 19:55:44,2017-07-08 10:36:35,2017-07-14 00:00:00.000000,2017-07-08 10:26:25,301969453.0,3.0,2017-07-08 16:35:03.000000,2017-07-08 15:34:58.000000,10000.0,13000.0,30.0,Bad,44.0,False,False,True,23.0,1.0016666666666667,23.0
2557,2557,8a858e9b560bbd6301560bd6568f0312,Stanbic IBTC,1,4,8.0,170000.0,194000.0,22.5,2017-06-19 18:32:09,2017-06-19 17:32:02,2017-07-10 07:54:04,2017-07-19 00:00:00.000000,2017-07-10 07:43:55,301971437.0,9.0,2017-07-10 13:18:35.000000,2017-07-10 12:18:31.000000,30000.0,34500.0,30.0,Good,43.0,False,False,True,20.0,1.0019444444444445,20.0
2558,2558,8a8588235384a58d01538faa46246121,GT Bank,1,4,8.0,180000.0,218200.0,39.375,2017-05-08 23:20:59,2017-05-08 22:20:52,2017-07-07 05:19:16,2017-06-07 00:00:00.000000,2017-06-21 20:26:48,301971279.0,9.0,2017-07-10 12:04:35.000000,2017-07-10 11:03:22.000000,40000.0,48000.0,60.0,Bad,32.0,False,True,False,59.0,1.0019444444444445,43.0
2559,2559,8a858e4e5b33db76015b33f2e41c1a9c,First Bank,1,4,7.0,120000.0,135750.0,17.142857142857142,2017-06-30 14:13:58,2017-06-30 13:13:51,2017-07-28 10:20:42,2017-07-31 00:00:00.000000,2017-07-28 10:10:32,302000523.0,8.0,2017-07-28 13:00:06.000000,2017-07-28 11:58:53.000000,30000.0,34500.0,30.0,Good,39.0,False,False,True,27.0,1.0019444444444445,27.0
2560,2560,8a858ed6557802d20155781a66d80cbc,GT Bank,3,4,16.0,450000.0,503600.0,23.4375,2017-06-27 11:23:45,2017-06-27 10:23:37,2017-07-27 15:59:26,2017-07-27 00:00:00.000000,2017-07-27 15:49:17,301999034.0,17.0,2017-07-27 16:03:52.000000,2017-07-27 15:03:45.000000,40000.0,44000.0,30.0,Good,35.0,False,True,False,30.0,1.0022222222222221,30.0
2561,2561,8a858eee5872716901587b2be55c4193,GT Bank,1,4,6.0,80000.0,99550.0,30.0,2017-06-24 10:40:27,2017-06-24 09:39:20,2017-07-04 18:25:51,2017-07-24 00:00:00.000000,2017-07-04 18:15:43,301970938.0,7.0,2017-07-10 08:14:53.000000,2017-07-10 07:14:47.000000,30000.0,39000.0,60.0,Good,30.0,False,False,True,10.0,1.0186111111111111,10.0
2562,2562,8a858eaa55a0b8ae0155c7152bd3607e,First Bank,3,0,,,,,,,,,,,,,,,,,,39.0,False,True,False,,,
2563,2563,8a858f375cef1cbc015ceff67d505f59,Zenith Bank,6,4,1.0,10000.0,13000.0,30.0,2017-06-28 19:50:12,2017-06-28 18:49:04,2017-07-24 18:05:50,2017-07-28 00:00:00.000000,2017-07-24 17:55:41,302001119.0,2.0,2017-07-28 18:22:54.000000,2017-07-28 17:22:45.000000,10000.0,13000.0,30.0,Good,37.0,False,False,True,25.0,1.018888888888889,25.0
2564,2564,8a858f935760a6180157656412854b07,Diamond Bank,1,4,,,,,,,,,,,,,,,,,,34.0,False,True,False,,,
2565,2565,8a858f5e5cb23c77015cb5bd8faa5173,Zenith Bank,1,4,,,,,,,,,,,,,,,,,,40.0,False,False,True,,,
2566,2566,8a858edc554f009d01554ff6eb224b42,First Bank,3,0,12.0,340000.0,391100.0,30.0,2017-06-01 17:33:27,2017-06-01 16:33:21,2017-07-03 19:52:49,2017-07-03 00:00:00.000000,2017-07-03 19:42:40,301962323.0,13.0,2017-07-03 23:00:58.000000,2017-07-03 22:00:52.000000,40000.0,44000.0,30.0,Good,41.0,False,False,True,32.0,1.0016666666666667,32.0
2567,2567,8a858fa257d8223c0157f60ebd4d310f,Access Bank,1,0,1.0,10000.0,13000.0,30.0,2017-05-29 15:33:37,2017-05-29 14:33:24,2017-06-30 22:02:20,2017-06-28 00:00:00.000000,2017-06-30 21:52:12,301963191.0,2.0,2017-07-04 13:38:22.000000,2017-07-04 12:38:16.000000,10000.0,13000.0,30.0,Good,33.0,False,False,True,32.0,1.003611111111111,32.0
2568,2568,8a858f3d5add42e2015ae0d08df06d16,GT Bank,6,4,,,,,,,,,,,,,,,,,,44.0,False,False,True,,,
2569,2569,8a858f4d5b809e68015b81066a333b6b,GT Bank,1,4,2.0,20000.0,26000.0,30.0,2017-06-18 22:18:12,2017-06-18 21:18:05,2017-07-20 05:04:12,2017-07-20 00:00:00.000000,2017-07-20 04:42:32,302001643.0,3.0,2017-07-29 06:24:54.000000,2017-07-29 05:23:44.000000,10000.0,13000.0,30.0,Good,43.0,False,False,True,31.0,1.0019444444444445,31.0
2570,2570,8a858fb1563219690156451133cc037c,GT Bank,3,0,,,,,,,,,,,,,,,,,,39.0,False,True,False,,,
2571,2571,8a858fc75cd62882015ceb58d8344b47,GT Bank,6,4,2.0,20000.0,24500.0,22.5,2017-06-30 11:17:55,2017-06-30 10:17:49,2017-07-11 15:27:11,2017-07-27 00:00:00.000000,2017-07-11 15:17:01,301975359.0,3.0,2017-07-12 23:43:36.000000,2017-07-12 22:43:29.000000,10000.0,11500.0,15.0,Good,41.0,False,False,True,11.0,1.0016666666666667,11.0
2572,2572,8a858fe55656a93801565f38ead003e0,GT Bank,3,4,7.0,115000.0,136875.0,25.714285714285715,2017-06-07 11:21:50,2017-06-07 10:21:38,2017-07-04 11:56:04,2017-07-07 00:00:00.000000,2017-07-04 11:45:55,301963039.0,8.0,2017-07-04 12:13:36.000000,2017-07-04 11:13:31.000000,20000.0,24500.0,30.0,Bad,29.0,False,False,True,27.0,1.0033333333333334,27.0
2573,2573,8a858fa95c695f85015c722c61b67dce,GT Bank,1,4,,,,,,,,,,,,,,,,,,37.0,False,False,True,,,
2574,2574,8a858e035693e02901569ae180f14f8b,GT Bank,3,3,3.0,40000.0,49800.0,30.0,2017-02-03 13:54:23,2017-02-03 12:54:07,2017-03-28 21:25:13,2017-03-06 00:00:00.000000,2017-03-28 21:10:02,301974682.0,4.0,2017-07-12 14:20:34.000000,2017-07-12 13:20:27.000000,20000.0,24500.0,30.0,Good,32.0,False,False,True,53.0,1.0044444444444445,53.0
2575,2575,8a858f5e5992fa95015993bf8b2f5694,EcoBank,6,4,6.0,80000.0,99550.0,30.0,2017-06-14 18:10:51,2017-06-14 17:10:44,2017-07-10 12:26:15,2017-07-14 00:00:00.000000,2017-07-10 12:16:06,301971541.0,7.0,2017-07-10 14:20:26.000000,2017-07-10 13:20:21.000000,10000.0,11500.0,30.0,Good,41.0,False,False,True,25.0,1.0019444444444445,25.0
2576,2576,8a858e985b1de32c015b1ed1acf57e0f,EcoBank,1,4,3.0,30000.0,37500.0,25.0,2017-06-09 12:38:54,2017-06-09 11:38:48,2017-07-10 05:52:15,2017-07-10 00:00:00.000000,2017-07-10 05:05:39,301995183.0,4.0,2017-07-25 12:23:33.000000,2017-07-25 11:22:26.000000,10000.0,11500.0,15.0,Good,34.0,False,False,True,30.0,1.0016666666666667,30.0
2577,2577,8a858ec05a9535db015a9d60ebd114d4,Access Bank,1,4,9.0,100000.0,113250.0,18.33333333333333,2017-06-14 08:40:01,2017-06-14 07:38:54,2017-06-29 14:51:14,2017-07-03 00:00:00.000000,2017-06-29 14:41:05,301995701.0,10.0,2017-07-25 17:41:57.000000,2017-07-25 16:41:50.000000,15000.0,16125.0,15.0,Good,30.0,False,False,True,15.0,1.0186111111111111,15.0
2578,2578,8a858fb75cf4b2bd015cf7d0dda60b7c,GT Bank,1,4,,,,,,,,,,,,,,,,,,47.0,False,False,True,,,
2579,2579,8a858f565b683b56015b724f43c25b8e,Skye Bank,1,4,,,,,,,,,,,,,,,,,,37.0,False,False,True,,,
2580,2580,8a858e985ccb51e8015ccf5370fe5128,First Bank,6,4,,,,,,,,,,,,,,,,,,43.0,False,False,True,,,
2581,2581,8a858fdd5800dc77015807ca70d501e3,Access Bank,1,0,,,,,,,,,,,,,,,,,,33.0,False,True,False,,,
2582,2582,8a858fb15d41fc6b015d420039ec015f,GT Bank,1,4,1.0,10000.0,13000.0,30.0,2017-07-14 18:03:01,2017-07-14 17:01:48,2017-07-20 09:50:38,2017-08-14 00:00:00.000000,2017-07-20 09:40:28,301994152.0,2.0,2017-07-24 19:55:08.000000,2017-07-24 18:55:01.000000,10000.0,11500.0,15.0,Good,37.0,False,False,True,5.0,1.0202777777777778,5.0
2583,2583,8a858e0256b781d80156c3064ab92fae,Fidelity Bank,3,4,,,,,,,,,,,,,,,,,,56.0,False,False,True,,,
2584,2584,8a858f505c7e3a50015c8186327f1fc8,UBA,1,4,1.0,10000.0,13000.0,30.0,2017-06-07 09:07:04,2017-06-07 08:06:46,2017-06-29 18:48:47,2017-07-07 00:00:00.000000,2017-06-29 18:38:38,301960952.0,2.0,2017-07-03 12:15:10.000000,2017-07-03 11:15:04.000000,10000.0,13000.0,30.0,Good,37.0,False,False,True,22.0,1.005,22.0
2585,2585,8a858f9f5bd99987015bda1a212c2cb6,GT Bank,1,4,1.0,10000.0,13000.0,30.0,2017-05-10 16:33:16,2017-05-10 15:33:04,2017-07-07 07:37:25,2017-06-12 00:00:00.000000,2017-07-07 07:27:16,301970020.0,2.0,2017-07-09 09:45:35.000000,2017-07-09 08:45:29.000000,10000.0,13000.0,30.0,Bad,46.0,True,False,False,57.0,1.0033333333333334,57.0
2586,2586,8a858e985885ff6d01588c63a76e3a74,EcoBank,1,4,5.0,50000.0,57500.0,15.0,2017-06-29 14:36:24,2017-06-29 13:36:17,2017-07-23 19:24:52,2017-07-14 00:00:00.000000,2017-07-23 19:14:43,301995288.0,6.0,2017-07-25 13:23:33.000000,2017-07-25 12:22:22.000000,10000.0,11500.0,15.0,Bad,32.0,False,False,True,24.0,1.0019444444444445,24.0
2587,2587,8a858e705668e16701568b566c6857c5,GT Bank,3,4,6.0,110000.0,130950.0,27.5,2017-01-02 14:46:25,2017-01-02 13:45:42,2017-01-26 12:06:57,2017-02-01 00:00:00.000000,2017-01-26 11:51:46,301993415.0,7.0,2017-07-24 13:38:59.000000,2017-07-24 12:38:41.000000,30000.0,39000.0,60.0,Good,59.0,False,True,False,23.0,1.0119444444444445,23.0
2588,2588,8a858eea5a854c79015a856b30d10f99,Zenith Bank,1,4,5.0,70000.0,84250.0,24.0,2017-06-07 16:59:12,2017-06-07 15:58:05,2017-07-03 19:44:41,2017-07-07 00:00:00.000000,2017-07-03 19:34:32,301962242.0,6.0,2017-07-03 22:00:50.000000,2017-07-03 21:00:45.000000,20000.0,24500.0,30.0,Good,41.0,False,False,True,26.0,1.0186111111111111,26.0
2589,2589,8a858e3a54e3370201552642ce7830c8,Heritage Bank,1,4,1.0,10000.0,13000.0,30.0,2016-12-16 08:46:35,2016-12-16 07:46:17,2017-02-03 16:04:58,2017-01-16 00:00:00.000000,2017-01-30 00:00:00,301971257.0,2.0,2017-07-10 11:52:38.000000,2017-07-10 10:51:30.000000,10000.0,13000.0,30.0,Good,49.0,False,True,False,49.0,1.005,44.0
2590,2590,8a858ee25a3bbf82015a3c7908d04c23,Diamond Bank,1,4,5.0,50000.0,63500.0,27.0,2017-06-11 09:49:15,2017-06-11 08:49:08,2017-07-12 15:43:04,2017-07-11 00:00:00.000000,2017-07-12 15:32:56,301974856.0,6.0,2017-07-12 16:18:00.000000,2017-07-12 15:17:53.000000,10000.0,13000.0,30.0,Good,45.0,False,False,True,31.0,1.0019444444444445,31.0
2591,2591,8a858f2a5b3f2121015b4203882746ad,Stanbic IBTC,6,4,3.0,30000.0,34500.0,15.0,2017-06-09 15:07:01,2017-06-09 14:06:55,2017-06-23 16:58:19,2017-06-26 00:00:00.000000,2017-06-23 16:48:09,301962062.0,4.0,2017-07-03 20:11:40.000000,2017-07-03 19:11:35.000000,20000.0,22250.0,15.0,Good,45.0,False,False,True,14.0,1.0016666666666667,14.0
2592,2592,8a858f375cef1cbc015cf034009e7436,UBA,6,4,1.0,10000.0,13000.0,30.0,2017-06-28 21:20:26,2017-06-28 20:19:16,2017-07-12 12:46:23,2017-07-31 00:00:00.000000,2017-07-12 12:36:14,301974543.0,2.0,2017-07-12 12:55:11.000000,2017-07-12 11:55:03.000000,10000.0,13000.0,30.0,Good,55.0,False,False,True,13.0,1.0194444444444444,13.0
2593,2593,8a858f0d5a859ac0015a88c53e791cad,First Bank,6,4,7.0,115000.0,135487.5,23.571428571428573,2017-06-12 22:58:26,2017-06-12 21:57:20,2017-07-10 13:54:23,2017-07-12 00:00:00.000000,2017-07-10 13:44:14,301973542.0,8.0,2017-07-11 18:23:40.000000,2017-07-11 17:23:35.000000,30000.0,34500.0,30.0,Good,43.0,False,False,True,27.0,1.0183333333333333,27.0
2594,2594,8a858e065ccb8bc0015cce72dd475bfc,GT Bank,1,4,1.0,10000.0,13000.0,30.0,2017-06-22 07:32:13,2017-06-22 06:31:04,2017-07-21 18:15:14,2017-07-24 00:00:00.000000,2017-07-21 18:05:05,301990035.0,2.0,2017-07-21 21:13:00.000000,2017-07-21 20:12:54.000000,10000.0,13000.0,30.0,Bad,49.0,False,False,True,29.0,1.0191666666666668,29.0
2595,2595,8a858fb559b64f410159b6d8b6ed48f4,Wema Bank,1,4,,,,,,,,,,,,,,,,,,54.0,True,False,False,,,
2596,2596,8a858f965bb63a25015bc8aebd3b4b64,Fidelity Bank,1,4,,,,,,,,,,,,,,,,,,43.0,False,False,True,,,
2597,2597,8a858f08582a51bc01582e67a7e115a2,Zenith Bank,3,0,12.0,245000.0,277175.0,21.25,2017-06-23 07:31:55,2017-06-23 06:31:49,2017-07-19 14:15:43,2017-07-24 00:00:00.000000,2017-07-19 14:05:34,301985884.0,13.0,2017-07-19 15:14:43.000000,2017-07-19 14:14:36.000000,40000.0,44000.0,30.0,Good,47.0,False,True,False,26.0,1.0016666666666667,26.0
