No_of_prevloans,Total_amount_due,Average_termdays,loannumber,good_bad_flag,age,bank_account_type_Current,loan_approval_time,loan_firstPayment_time
1.0,11500.0,15.0,2.0,1,33.0,0,1.021111111111111,11.0
3.0,39000.0,30.0,4.0,0,52.0,0,1.0030555555555556,29.0
1.0,13000.0,30.0,2.0,1,42.0,0,1.018888888888889,20.0
3.0,34500.0,15.0,4.0,1,33.0,0,1.0019444444444443,8.0
1.0,11500.0,15.0,2.0,1,45.0,0,1.0202777777777778,15.0
1.0,13000.0,30.0,2.0,1,28.0,0,1.018888888888889,31.0
8.0,183900.0,33.75,9.0,0,43.0,0,1.0194444444444444,30.0
1.0,13000.0,30.0,2.0,1,39.0,0,1.002222222222222,28.0
4.0,63500.0,30.0,5.0,1,35.0,0,1.0186111111111111,25.0
3.0,36000.0,20.0,4.0,1,37.0,0,1.0019444444444443,28.0
1.0,13000.0,30.0,2.0,1,34.0,0,1.003611111111111,29.0
9.0,164550.0,25.0,10.0,1,34.0,0,1.002222222222222,39.0
11.0,261100.0,21.818181818181817,12.0,0,41.0,0,1.018888888888889,27.0
2.0,26000.0,30.0,3.0,1,48.0,0,1.0019444444444443,30.0
11.0,174525.0,19.09090909090909,12.0,0,46.0,0,1.018333333333333,29.0
3.0,37500.0,25.0,4.0,1,33.0,0,1.0013888888888889,29.0
9.0,255800.0,43.333333333333336,10.0,1,31.0,0,1.0019444444444443,29.0
1.0,11500.0,15.0,2.0,1,38.0,0,1.593611111111111,0.0
12.0,361300.0,25.0,13.0,1,49.0,0,1.0016666666666667,26.0
6.0,79400.0,15.0,7.0,1,43.0,0,1.0019444444444443,30.0
1.0,11500.0,15.0,2.0,0,40.0,0,1.018888888888889,8.0
1.0,11500.0,15.0,2.0,1,33.0,0,1.0033333333333334,2.0
1.0,11500.0,15.0,2.0,0,28.0,0,1.0033333333333334,3.0
1.0,13000.0,30.0,2.0,1,37.0,0,1.0038888888888888,24.0
2.0,24500.0,22.5,3.0,1,42.0,0,1.002222222222222,14.0
2.0,23000.0,15.0,3.0,1,33.0,0,1.003611111111111,9.0
12.0,252662.5,28.75,13.0,1,48.0,0,1.0047222222222223,31.0
13.0,415850.0,24.23076923076923,14.0,1,34.0,0,1.002222222222222,31.0
1.0,11500.0,15.0,2.0,1,37.0,0,1.0030555555555556,11.0
2.0,26000.0,30.0,3.0,1,41.0,0,1.0019444444444443,41.0
1.0,11500.0,15.0,2.0,0,28.0,0,1.02,21.0
5.0,92000.0,18.0,6.0,1,43.0,0,1.0019444444444443,26.0
1.0,11500.0,15.0,2.0,0,36.0,0,1.018888888888889,9.0
6.0,78000.0,30.0,7.0,1,36.0,0,1.002222222222222,54.0
10.0,308000.0,40.5,11.0,1,40.0,0,1.0016666666666667,28.0
7.0,137650.0,19.285714285714285,8.0,0,35.0,0,1.0019444444444443,26.0
9.0,100800.0,23.33333333333333,10.0,1,40.0,0,1.0016666666666667,17.0
1.0,13000.0,30.0,2.0,1,51.0,0,1.018888888888889,30.0
1.0,13000.0,30.0,2.0,1,39.0,0,1.0197222222222222,30.0
5.0,86500.0,27.0,6.0,1,35.0,0,1.0038888888888888,26.0
2.0,26000.0,30.0,3.0,0,40.0,0,1.0191666666666668,27.0
7.0,128350.0,21.428571428571427,8.0,0,34.0,0,1.0186111111111111,30.0
13.0,277000.0,21.923076923076923,14.0,1,32.0,0,1.018888888888889,29.0
1.0,13000.0,30.0,2.0,1,36.0,0,1.02,22.0
5.0,98800.0,30.0,6.0,1,38.0,0,1.018333333333333,30.0
1.0,13000.0,30.0,2.0,0,38.0,0,1.0047222222222223,10.0
1.0,13000.0,30.0,2.0,1,38.0,0,1.018888888888889,24.0
2.0,26000.0,30.0,3.0,1,36.0,1,1.0019444444444443,28.0
1.0,13000.0,30.0,2.0,1,33.0,0,1.0194444444444444,5.0
3.0,44375.0,30.0,4.0,0,51.0,0,1.0025,53.0
16.0,503350.0,29.0625,17.0,1,53.0,0,1.0033333333333334,28.0
1.0,13000.0,30.0,2.0,1,36.0,0,1.0044444444444445,21.0
7.0,124100.0,30.0,8.0,1,30.0,0,1.0016666666666667,29.0
1.0,13000.0,30.0,2.0,1,49.0,0,1.0194444444444444,9.0
2.0,26000.0,30.0,3.0,0,35.0,0,1.0019444444444443,37.0
5.0,80000.0,18.0,6.0,0,40.0,0,1.0016666666666667,15.0
1.0,13000.0,30.0,2.0,0,33.0,0,1.0186111111111111,46.0
5.0,59375.0,21.0,6.0,1,41.0,0,1.0019444444444443,28.0
5.0,118600.0,30.0,6.0,1,36.0,0,1.003611111111111,28.0
2.0,26000.0,30.0,3.0,1,43.0,0,1.002222222222222,8.0
1.0,13000.0,30.0,2.0,1,43.0,0,1.0030555555555556,32.0
2.0,26000.0,30.0,3.0,1,33.0,0,1.0016666666666667,29.0
1.0,11500.0,15.0,2.0,1,42.0,0,1.0019444444444443,13.0
15.0,358462.5,27.0,16.0,1,37.0,0,1.0019444444444443,19.0
7.0,150499.9,23.571428571428573,8.0,1,40.0,0,1.0186111111111111,29.0
6.0,131900.0,30.0,7.0,1,37.0,0,1.0027777777777778,31.0
5.0,83500.0,21.0,6.0,0,53.0,0,1.0019444444444443,32.0
2.0,23000.0,15.0,3.0,1,53.0,0,1.0019444444444443,14.0
2.0,26000.0,30.0,3.0,0,40.0,0,1.0016666666666667,28.0
3.0,34500.0,15.0,4.0,1,38.0,0,1.0019444444444443,17.0
8.0,150250.0,20.625,9.0,0,30.0,0,1.0019444444444443,24.0
6.0,99600.0,30.0,7.0,1,40.0,1,1.0044444444444445,30.0
6.0,141400.0,30.0,7.0,1,39.0,0,1.0019444444444443,28.0
1.0,11500.0,15.0,2.0,0,38.0,0,1.02,15.0
3.0,37500.0,25.0,4.0,1,34.0,0,1.018888888888889,30.0
2.0,23000.0,15.0,3.0,1,45.0,0,1.002222222222222,14.0
3.0,37500.0,25.0,4.0,1,47.0,0,1.0016666666666667,31.0
4.0,63500.0,30.0,5.0,0,34.0,0,1.0016666666666667,31.0
1.0,11500.0,15.0,2.0,1,39.0,0,1.018888888888889,15.0
1.0,11500.0,15.0,2.0,0,29.0,0,1.003611111111111,15.0
1.0,13000.0,30.0,2.0,0,31.0,0,1.0186111111111111,28.0
8.0,161000.0,20.625,9.0,1,36.0,0,1.0016666666666667,28.0
1.0,13000.0,30.0,2.0,0,42.0,0,1.0025,29.0
6.0,111800.0,30.0,7.0,1,45.0,0,1.0016666666666667,27.0
9.0,275500.0,30.0,10.0,1,41.0,0,1.0016666666666667,21.0
4.0,61250.0,30.0,5.0,1,39.0,0,1.0016666666666667,27.0
7.0,105000.0,19.285714285714285,8.0,0,28.0,0,1.0016666666666667,15.0
10.0,115750.0,16.5,11.0,1,33.0,0,1.0016666666666667,26.0
5.0,77375.0,21.0,6.0,1,33.0,0,1.0025,27.0
1.0,13000.0,30.0,2.0,0,44.0,0,1.018888888888889,30.0
5.0,75800.0,30.0,6.0,0,30.0,0,1.0027777777777778,29.0
7.0,190600.0,42.85714285714285,8.0,1,32.0,0,1.0019444444444443,29.0
1.0,11500.0,15.0,2.0,0,35.0,0,1.0025,6.0
1.0,11500.0,15.0,2.0,1,38.0,0,1.0191666666666668,15.0
14.0,468800.0,30.0,15.0,1,35.0,0,1.0019444444444443,8.0
1.0,13000.0,30.0,2.0,0,56.0,0,1.0044444444444445,52.0
2.0,26000.0,30.0,3.0,1,43.0,0,1.0025,19.0
3.0,34500.0,15.0,4.0,1,40.0,0,1.0019444444444443,5.0
7.0,162375.0,32.142857142857146,8.0,1,49.0,0,1.0016666666666667,38.0
7.0,93375.0,25.714285714285715,8.0,1,38.0,0,1.018888888888889,25.0
2.0,26000.0,30.0,3.0,1,39.0,0,1.0019444444444443,17.0
11.0,210750.0,23.181818181818183,12.0,0,32.0,0,1.002222222222222,31.0
9.0,159400.0,18.33333333333333,10.0,1,40.0,0,1.002222222222222,28.0
1.0,11500.0,15.0,2.0,1,37.0,0,1.018888888888889,15.0
3.0,39000.0,30.0,4.0,1,43.0,0,1.0019444444444443,30.0
4.0,60500.0,22.5,5.0,1,34.0,0,1.0019444444444443,30.0
3.0,39000.0,30.0,4.0,1,40.0,0,1.002222222222222,29.0
1.0,11500.0,15.0,2.0,1,37.0,0,1.0191666666666668,9.0
8.0,209600.0,41.25,9.0,0,33.0,0,1.0019444444444443,35.0
1.0,13000.0,30.0,2.0,1,29.0,0,1.018888888888889,26.0
2.0,26000.0,30.0,3.0,1,41.0,0,1.018333333333333,27.0
1.0,13000.0,30.0,2.0,1,38.0,0,1.0019444444444443,24.0
1.0,13000.0,30.0,2.0,1,33.0,0,1.0194444444444444,30.0
2.0,26000.0,30.0,3.0,1,38.0,0,1.0016666666666667,28.0
5.0,85000.0,24.0,6.0,1,43.0,0,1.0027777777777778,21.0
10.0,217600.0,28.5,11.0,1,43.0,0,1.018333333333333,29.0
4.0,52000.0,30.0,5.0,1,40.0,0,1.0044444444444445,27.0
11.0,338500.0,43.63636363636363,12.0,1,31.0,0,1.0019444444444443,32.0
1.0,13000.0,30.0,2.0,0,41.0,0,1.018888888888889,27.0
7.0,118575.0,30.0,8.0,1,36.0,0,1.0019444444444443,23.0
8.0,177900.0,28.125,9.0,1,42.0,0,1.002222222222222,22.0
2.0,24500.0,22.5,3.0,1,40.0,0,1.0019444444444443,27.0
9.0,172400.0,30.0,10.0,1,39.0,0,1.0019444444444443,27.0
7.0,119062.5,17.142857142857142,8.0,1,37.0,0,1.0019444444444443,12.0
2.0,26000.0,30.0,3.0,1,43.0,0,1.0016666666666667,10.0
6.0,95750.0,22.5,7.0,1,39.0,0,1.0016666666666667,27.0
1.0,13000.0,30.0,2.0,1,31.0,0,1.0025,47.0
7.0,132500.0,15.0,8.0,1,39.0,0,1.0016666666666667,18.0
6.0,109600.0,27.5,7.0,1,43.0,0,1.0038888888888888,28.0
11.0,271500.0,21.818181818181817,12.0,1,36.0,0,1.0013888888888889,29.0
1.0,11500.0,15.0,2.0,1,40.0,0,1.0027777777777778,12.0
1.0,13000.0,30.0,2.0,1,53.0,0,1.0191666666666668,30.0
1.0,13000.0,30.0,2.0,0,48.0,0,1.018888888888889,29.0
6.0,116550.0,22.5,7.0,0,38.0,0,1.0019444444444443,52.0
11.0,218100.0,20.454545454545453,12.0,1,32.0,0,1.018888888888889,28.0
4.0,52000.0,30.0,5.0,1,41.0,0,1.0119444444444443,29.0
7.0,145600.0,30.0,8.0,1,48.0,0,1.0019444444444443,18.0
1.0,11500.0,15.0,2.0,0,43.0,0,1.018888888888889,14.0
1.0,11500.0,15.0,2.0,0,44.0,0,1.003611111111111,14.0
1.0,11500.0,15.0,2.0,1,38.0,0,1.018888888888889,11.0
2.0,24500.0,22.5,3.0,1,36.0,0,1.0019444444444443,18.0
6.0,112500.0,30.0,7.0,0,33.0,0,1.0186111111111111,33.0
2.0,23000.0,15.0,3.0,1,33.0,0,1.0016666666666667,2.0
4.0,63500.0,30.0,5.0,1,46.0,0,1.0019444444444443,41.0
3.0,34500.0,15.0,4.0,0,50.0,0,1.0033333333333334,21.0
1.0,13000.0,30.0,2.0,1,34.0,0,1.018888888888889,29.0
1.0,13000.0,30.0,2.0,0,32.0,0,1.018888888888889,33.0
1.0,13000.0,30.0,2.0,0,41.0,0,1.003611111111111,30.0
3.0,34000.0,15.0,4.0,0,36.0,0,1.0019444444444443,7.0
8.0,154200.0,24.375,9.0,1,46.0,0,1.0047222222222223,28.0
5.0,81250.0,18.0,6.0,0,39.0,0,1.0025,12.0
3.0,36000.0,20.0,4.0,1,45.0,0,1.0019444444444443,29.0
13.0,339100.0,23.07692307692308,14.0,1,37.0,1,1.0019444444444443,29.0
3.0,34500.0,15.0,4.0,1,39.0,0,1.0019444444444443,28.0
2.0,26000.0,30.0,3.0,0,39.0,0,1.0016666666666667,33.0
1.0,13000.0,30.0,2.0,0,30.0,0,1.0019444444444443,35.0
3.0,39000.0,30.0,4.0,1,39.0,0,1.0016666666666667,25.0
3.0,47500.0,20.0,4.0,0,54.0,0,1.0019444444444443,28.0
2.0,24500.0,22.5,3.0,1,45.0,0,1.0019444444444443,17.0
2.0,26000.0,30.0,3.0,1,44.0,0,1.0019444444444443,30.0
2.0,23000.0,15.0,3.0,1,34.0,0,1.0019444444444443,14.0
1.0,13000.0,30.0,2.0,1,40.0,0,1.018888888888889,29.0
1.0,11500.0,15.0,2.0,1,37.0,0,1.0019444444444443,10.0
2.0,26000.0,30.0,3.0,1,48.0,0,1.0019444444444443,28.0
1.0,13000.0,30.0,2.0,1,37.0,0,1.0038888888888888,30.0
9.0,278000.0,40.0,10.0,1,43.0,0,1.0019444444444443,28.0
1.0,11500.0,15.0,2.0,1,47.0,0,1.0186111111111111,18.0
1.0,13000.0,30.0,2.0,1,44.0,0,1.0191666666666668,27.0
1.0,11500.0,15.0,2.0,1,40.0,0,1.018888888888889,14.0
3.0,50000.0,30.0,4.0,1,39.0,0,1.002222222222222,29.0
6.0,72000.0,20.0,7.0,0,30.0,0,1.0019444444444443,31.0
1.0,11500.0,15.0,2.0,1,40.0,0,1.0019444444444443,11.0
1.0,13000.0,30.0,2.0,0,45.0,0,1.003611111111111,34.0
6.0,101250.0,15.0,7.0,0,41.0,0,1.0019444444444443,5.0
1.0,13000.0,30.0,2.0,1,41.0,0,1.0038888888888888,26.0
2.0,23000.0,15.0,3.0,1,37.0,0,1.002222222222222,14.0
1.0,13000.0,30.0,2.0,1,42.0,0,1.0033333333333334,32.0
4.0,59750.0,22.5,5.0,1,46.0,0,1.0019444444444443,15.0
2.0,23000.0,15.0,3.0,0,33.0,0,1.0019444444444443,26.0
8.0,106125.0,18.75,9.0,1,30.0,0,1.0019444444444443,31.0
3.0,39000.0,30.0,4.0,1,37.0,0,1.0016666666666667,32.0
2.0,26000.0,30.0,3.0,1,30.0,0,1.0019444444444443,30.0
12.0,309900.0,27.5,13.0,1,34.0,0,1.0030555555555556,27.0
1.0,13000.0,30.0,2.0,1,37.0,0,1.018888888888889,16.0
2.0,24500.0,22.5,3.0,1,31.0,0,1.0016666666666667,24.0
2.0,26000.0,30.0,3.0,1,35.0,0,1.0030555555555556,39.0
1.0,11500.0,15.0,2.0,1,41.0,0,1.002222222222222,14.0
2.0,26000.0,30.0,3.0,0,40.0,0,1.0025,33.0
1.0,13000.0,30.0,2.0,1,40.0,0,1.0027777777777778,24.0
4.0,63500.0,30.0,5.0,1,36.0,0,1.018888888888889,28.0
9.0,172300.0,30.0,10.0,1,40.0,0,1.0186111111111111,27.0
5.0,63500.0,27.0,6.0,0,36.0,0,1.0186111111111111,29.0
4.0,63500.0,30.0,5.0,1,37.0,0,1.0019444444444443,29.0
2.0,26000.0,30.0,3.0,0,31.0,0,1.0027777777777778,28.0
1.0,13000.0,30.0,2.0,1,46.0,0,1.0038888888888888,18.0
6.0,123900.0,17.5,7.0,1,36.0,0,1.0016666666666667,28.0
15.0,433812.5,22.0,16.0,0,38.0,0,1.0038888888888888,28.0
7.0,135750.0,17.142857142857142,8.0,0,47.0,0,1.0016666666666667,28.0
1.0,13000.0,30.0,2.0,1,43.0,0,1.018888888888889,22.0
7.0,131625.0,19.285714285714285,8.0,1,36.0,0,1.018888888888889,14.0
4.0,59000.0,18.75,5.0,1,42.0,0,1.0019444444444443,29.0
6.0,147550.0,30.0,7.0,1,33.0,0,1.0016666666666667,28.0
3.0,49800.0,30.0,4.0,0,33.0,0,1.0019444444444443,41.0
10.0,276000.0,39.0,11.0,1,49.0,0,1.0186111111111111,28.0
17.0,488537.5,25.58823529411765,18.0,0,29.0,0,1.0019444444444443,32.0
1.0,13000.0,30.0,2.0,0,35.0,0,1.018888888888889,28.0
4.0,54375.0,22.5,5.0,1,42.0,0,1.0016666666666667,29.0
3.0,39000.0,30.0,4.0,1,55.0,0,1.0016666666666667,30.0
10.0,281300.0,31.5,11.0,1,35.0,0,1.002222222222222,49.0
1.0,13000.0,30.0,2.0,0,41.0,0,1.018888888888889,30.0
9.0,235275.0,36.66666666666666,10.0,1,43.0,0,1.003611111111111,29.0
4.0,59000.0,18.75,5.0,0,35.0,0,1.0016666666666667,30.0
4.0,57375.0,30.0,5.0,1,33.0,0,1.0186111111111111,31.0
4.0,62000.0,26.25,5.0,1,44.0,0,1.0016666666666667,29.0
3.0,36000.0,20.0,4.0,1,35.0,0,1.0019444444444443,8.0
1.0,13000.0,30.0,2.0,1,61.0,0,1.0191666666666668,23.0
3.0,44375.0,30.0,4.0,1,43.0,0,1.0019444444444443,47.0
4.0,56750.0,15.0,5.0,0,38.0,0,1.0019444444444443,16.0
14.0,343800.0,22.5,15.0,1,42.0,0,1.002222222222222,31.0
6.0,101874.9,17.5,7.0,0,39.0,0,1.0016666666666667,29.0
2.0,26000.0,30.0,3.0,1,37.0,0,1.0013888888888889,25.0
10.0,210700.0,36.0,11.0,1,42.0,0,1.018333333333333,24.0
3.0,36000.0,20.0,4.0,0,29.0,0,1.0019444444444443,15.0
8.0,179200.0,30.0,9.0,1,41.0,0,1.0019444444444443,43.0
1.0,13000.0,30.0,2.0,1,36.0,0,1.0194444444444444,8.0
6.0,76500.0,27.5,7.0,1,32.0,0,1.0019444444444443,15.0
3.0,37500.0,25.0,4.0,0,40.0,0,1.0016666666666667,32.0
2.0,24500.0,22.5,3.0,1,48.0,0,1.0016666666666667,29.0
7.0,145600.0,30.0,8.0,1,28.0,0,1.0019444444444443,31.0
4.0,63500.0,30.0,5.0,1,47.0,0,1.0186111111111111,30.0
7.0,144900.0,30.0,8.0,1,40.0,0,1.0019444444444443,29.0
2.0,24500.0,22.5,3.0,0,36.0,0,1.0016666666666667,32.0
4.0,46000.0,15.0,5.0,1,30.0,0,1.0019444444444443,14.0
4.0,55875.0,26.25,5.0,1,33.0,0,1.0013888888888889,28.0
1.0,13000.0,30.0,2.0,1,49.0,0,1.018888888888889,9.0
3.0,34500.0,15.0,4.0,1,36.0,0,1.0016666666666667,37.0
5.0,67500.0,15.0,6.0,1,33.0,0,1.0019444444444443,11.0
6.0,101250.0,15.0,7.0,1,37.0,0,1.0016666666666667,12.0
2.0,26000.0,30.0,3.0,1,52.0,0,1.0019444444444443,25.0
6.0,112500.0,30.0,7.0,1,49.0,0,1.0186111111111111,31.0
2.0,24500.0,22.5,3.0,1,44.0,0,1.0030555555555556,8.0
5.0,75000.0,27.0,6.0,1,47.0,0,1.0016666666666667,27.0
2.0,23000.0,15.0,3.0,1,40.0,0,1.0019444444444443,21.0
1.0,11500.0,15.0,2.0,1,40.0,0,1.018888888888889,7.0
4.0,52000.0,30.0,5.0,1,52.0,0,1.018888888888889,23.0
2.0,26000.0,30.0,3.0,1,40.0,0,1.0033333333333334,49.0
8.0,154100.0,24.375,9.0,1,55.0,0,1.018888888888889,23.0
26.0,421025.0,20.76923076923077,27.0,1,36.0,0,1.0019444444444443,3.0
3.0,37500.0,25.0,4.0,0,41.0,0,1.0016666666666667,9.0
2.0,26000.0,30.0,3.0,1,37.0,0,1.0016666666666667,31.0
1.0,11500.0,15.0,2.0,0,48.0,0,1.018888888888889,8.0
2.0,26000.0,30.0,3.0,1,37.0,0,1.0019444444444443,28.0
2.0,26000.0,30.0,3.0,1,36.0,0,1.0016666666666667,25.0
4.0,50500.0,26.25,5.0,1,43.0,0,1.0016666666666667,18.0
8.0,228500.0,26.25,9.0,1,46.0,0,1.0016666666666667,19.0
2.0,24500.0,22.5,3.0,0,37.0,0,1.0016666666666667,27.0
1.0,13000.0,30.0,2.0,1,46.0,0,1.018888888888889,31.0
8.0,180100.0,30.0,9.0,1,44.0,0,1.0016666666666667,33.0
2.0,23000.0,15.0,3.0,1,46.0,0,1.0019444444444443,15.0
2.0,26000.0,30.0,3.0,1,56.0,1,1.0019444444444443,16.0
3.0,39000.0,30.0,4.0,1,28.0,0,1.0016666666666667,27.0
3.0,50000.0,30.0,4.0,1,32.0,0,1.0016666666666667,29.0
3.0,39000.0,30.0,4.0,0,40.0,0,1.0019444444444443,32.0
7.0,118150.0,23.571428571428573,8.0,0,34.0,0,1.0016666666666667,5.0
6.0,88000.0,27.5,7.0,1,48.0,0,1.0019444444444443,32.0
1.0,13000.0,30.0,2.0,1,40.0,0,1.018888888888889,7.0
3.0,37500.0,25.0,4.0,1,39.0,0,1.0016666666666667,15.0
2.0,26000.0,30.0,3.0,1,35.0,0,1.0016666666666667,33.0
4.0,59000.0,18.75,5.0,1,41.0,0,1.0016666666666667,26.0
5.0,86500.0,27.0,6.0,1,39.0,0,1.018888888888889,27.0
12.0,297937.5,33.75,13.0,1,37.0,0,1.0019444444444443,30.0
1.0,11500.0,15.0,2.0,0,35.0,0,1.0038888888888888,19.0
7.0,89500.0,27.857142857142858,8.0,1,31.0,0,1.0197222222222222,60.0
9.0,197000.0,23.33333333333333,10.0,1,39.0,0,1.0025,25.0
2.0,26000.0,30.0,3.0,1,43.0,0,1.0016666666666667,30.0
6.0,100300.0,30.0,7.0,1,51.0,0,1.0016666666666667,32.0
8.0,214800.0,35.625,9.0,1,35.0,0,1.0019444444444443,31.0
8.0,158300.0,31.875,9.0,1,43.0,0,1.005,54.0
1.0,11500.0,15.0,2.0,1,38.0,0,1.018888888888889,10.0
2.0,26000.0,30.0,3.0,1,34.0,0,1.0033333333333334,25.0
4.0,56750.0,15.0,5.0,1,43.0,0,1.0019444444444443,12.0
1.0,13000.0,30.0,2.0,1,42.0,0,1.0191666666666668,31.0
3.0,37500.0,25.0,4.0,1,31.0,0,1.0019444444444443,26.0
2.0,24500.0,22.5,3.0,1,40.0,0,1.0016666666666667,29.0
2.0,23000.0,15.0,3.0,1,48.0,0,1.0016666666666667,14.0
4.0,62000.0,26.25,5.0,1,35.0,0,1.0019444444444443,33.0
4.0,63500.0,30.0,5.0,1,40.0,0,1.018333333333333,29.0
1.0,13000.0,30.0,2.0,1,36.0,0,1.0191666666666668,28.0
3.0,37500.0,25.0,4.0,0,35.0,0,1.0019444444444443,45.0
3.0,36000.0,20.0,4.0,0,39.0,0,1.0019444444444443,38.0
1.0,11500.0,15.0,2.0,1,31.0,0,1.018888888888889,11.0
7.0,118650.0,30.0,8.0,0,38.0,0,1.0016666666666667,51.0
3.0,39000.0,30.0,4.0,1,42.0,0,1.002222222222222,16.0
1.0,11500.0,15.0,2.0,1,33.0,0,4.221388888888889,13.0
3.0,34500.0,15.0,4.0,1,33.0,0,1.002222222222222,7.0
7.0,147300.0,19.285714285714285,8.0,1,42.0,0,1.0186111111111111,27.0
1.0,11500.0,15.0,2.0,1,28.0,0,1.018888888888889,18.0
7.0,113300.0,30.0,8.0,1,49.0,0,1.0019444444444443,30.0
5.0,63500.0,27.0,6.0,0,35.0,0,1.018333333333333,31.0
1.0,13000.0,30.0,2.0,0,29.0,0,1.0186111111111111,45.0
1.0,13000.0,30.0,2.0,1,34.0,0,1.0083333333333333,19.0
10.0,285450.0,36.0,11.0,1,30.0,0,1.0019444444444443,29.0
4.0,52000.0,30.0,5.0,1,47.0,0,1.002222222222222,28.0
1.0,13000.0,30.0,2.0,1,39.0,0,1.0016666666666667,29.0
1.0,13000.0,30.0,2.0,0,37.0,0,1.0038888888888888,32.0
12.0,313800.0,27.5,13.0,1,40.0,0,1.0016666666666667,43.0
6.0,103000.0,17.5,7.0,1,46.0,0,1.002222222222222,14.0
1.0,13000.0,30.0,2.0,1,35.0,0,1.018888888888889,17.0
8.0,149050.0,24.375,9.0,1,38.0,0,1.0019444444444443,32.0
2.0,24500.0,22.5,3.0,0,42.0,0,1.0016666666666667,30.0
3.0,34500.0,15.0,4.0,1,38.0,0,1.0019444444444443,22.0
9.0,206150.0,21.666666666666668,10.0,1,33.0,0,1.0033333333333334,30.0
1.0,11500.0,15.0,2.0,1,35.0,0,1.003611111111111,27.0
1.0,11500.0,15.0,2.0,1,35.0,0,1.0194444444444444,13.0
2.0,26000.0,30.0,3.0,1,39.0,0,1.0016666666666667,30.0
6.0,98400.0,30.0,7.0,0,35.0,0,1.0186111111111111,21.0
2.0,25500.0,30.0,3.0,1,39.0,0,1.0016666666666667,30.0
2.0,24500.0,22.5,3.0,1,36.0,0,1.0019444444444443,18.0
1.0,13000.0,30.0,2.0,0,38.0,0,1.0038888888888888,26.0
2.0,24500.0,22.5,3.0,1,54.0,0,1.0016666666666667,26.0
12.0,261250.0,20.0,13.0,1,32.0,0,1.0016666666666667,27.0
8.0,186200.0,37.5,9.0,1,41.0,0,1.018888888888889,35.0
5.0,83500.0,21.0,6.0,1,40.0,0,1.0016666666666667,22.0
1.0,11500.0,15.0,2.0,0,35.0,0,1.0191666666666668,19.0
6.0,146200.0,35.0,7.0,1,50.0,0,1.0027777777777778,33.0
3.0,39000.0,30.0,4.0,1,37.0,0,1.0016666666666667,28.0
2.0,26000.0,30.0,3.0,1,39.0,0,1.0019444444444443,11.0
1.0,13000.0,30.0,2.0,1,33.0,0,1.018888888888889,28.0
4.0,45550.0,22.5,5.0,1,39.0,0,1.0030555555555556,12.0
3.0,39000.0,30.0,4.0,0,51.0,0,1.02,38.0
1.0,11500.0,15.0,2.0,1,41.0,0,1.0197222222222222,7.0
2.0,26000.0,30.0,3.0,1,62.0,0,1.0019444444444443,29.0
3.0,39000.0,30.0,4.0,0,40.0,0,1.0016666666666667,29.0
1.0,13000.0,30.0,2.0,0,48.0,0,3.5391666666666666,15.0
7.0,166300.0,30.0,8.0,1,33.0,0,1.002222222222222,23.0
1.0,13000.0,30.0,2.0,1,35.0,0,1.0191666666666668,12.0
4.0,63500.0,30.0,5.0,1,31.0,0,1.003611111111111,30.0
1.0,11500.0,15.0,2.0,1,46.0,0,1.0197222222222222,7.0
11.0,298775.0,40.90909090909091,12.0,1,38.0,0,1.002222222222222,29.0
1.0,11500.0,15.0,2.0,1,43.0,0,1.0191666666666668,8.0
1.0,11500.0,15.0,2.0,1,45.0,0,1.0038888888888888,13.0
9.0,203600.0,20.0,10.0,1,34.0,0,1.0202777777777778,38.0
9.0,106900.0,21.666666666666668,10.0,0,44.0,0,1.0030555555555556,31.0
2.0,26000.0,30.0,3.0,0,35.0,0,1.0016666666666667,31.0
8.0,195900.0,24.375,9.0,1,35.0,0,1.002222222222222,27.0
2.0,26000.0,30.0,3.0,1,43.0,0,1.018888888888889,31.0
9.0,180700.0,18.33333333333333,10.0,1,37.0,0,1.0019444444444443,28.0
1.0,13000.0,30.0,2.0,0,34.0,0,1.0025,13.0
1.0,13000.0,30.0,2.0,1,47.0,0,1.0186111111111111,33.0
2.0,23000.0,15.0,3.0,1,37.0,0,1.0019444444444443,11.0
4.0,61500.0,26.25,5.0,1,36.0,0,1.002222222222222,17.0
3.0,39000.0,30.0,4.0,1,31.0,0,1.0016666666666667,27.0
2.0,24500.0,22.5,3.0,1,39.0,0,1.0019444444444443,31.0
1.0,11500.0,15.0,2.0,1,35.0,0,1.0194444444444444,11.0
11.0,157150.0,15.0,12.0,1,29.0,0,1.0019444444444443,14.0
4.0,48625.0,22.5,5.0,1,46.0,0,1.0016666666666667,39.0
4.0,63500.0,30.0,5.0,1,48.0,0,1.0019444444444443,31.0
3.0,39000.0,30.0,4.0,0,35.0,0,1.0016666666666667,18.0
5.0,103249.9,21.0,6.0,1,38.0,0,1.0025,30.0
2.0,23000.0,15.0,3.0,1,38.0,0,1.002222222222222,14.0
1.0,11500.0,15.0,2.0,0,39.0,0,1.018888888888889,29.0
3.0,34500.0,15.0,4.0,1,37.0,0,1.0019444444444443,15.0
2.0,26000.0,30.0,3.0,1,44.0,0,1.0019444444444443,29.0
1.0,13000.0,30.0,2.0,1,44.0,0,1.0033333333333334,22.0
6.0,125600.0,35.0,7.0,1,43.0,0,1.0019444444444443,26.0
1.0,11500.0,15.0,2.0,1,40.0,0,1.0191666666666668,7.0
16.0,397300.0,32.8125,17.0,0,30.0,0,1.0038888888888888,28.0
